US,51021900,R21GJNJYETRX1W,0970808143,85417835,Money,Books,5,2,2,N,Y,"Deep, yet simple, explanation of what money really is","If I hadn't already been familiar with the Three Principles before I read Money by Arnold Patent, I might have been really confused. But I am well versed in the Principles from reading and taking courses with Michael Neill and Jamie Smart, among others, so Patent's work was an interesting new voice in the mix. I'm still absorbing what he says here, but I really like his description of what money actually is. In fact, yesterday I was talking to someone who had a long and involved story around money, and I used some of Patent's language in talking with her about it. Within about 30 seconds, she woke up to the story she was telling herself and seemed to change before my eyes. I'm curious to see how this understanding unfolds for me in regards to money, as well.",2015-07-20
US,14078234,R38XNPEK3U2ZS9,0970808143,85417835,Money,Books,5,3,3,N,Y,"Have you lost your mind about money? If not, there's still time!","Can't say enough about this book. If you are ready, really ready for a conscious and revolutionary mindset shift about money, take a look at Arnold Patent's work. Please note that this approach has nothing to do with the way we see money as currency; it's not about investing, saving, or spending wisely. It has nothing to do with making yourself feel good, bad, savvy, or stupid about choices you made in the past. Those are the ego's games and there's no shame in continuing to play by the cultural rules we've been conditioned by, however, you can also choose to leave the madness and suffering associated with fear and lack and play another, more intentional, uplifting, and fun game too. It's all up to you.<br /><br />After discovering Robert Sheinfeld's &#34;Break Loose from the Money Game&#34; series, I was curious about Patent, his coach/mentor. I felt a true alignment with his work and have since listened to his teachings, the Universal Principles, and read most of his other books. I'm a fan of his work and his spiritual approach to life.",2015-07-10
US,53009664,R3ENOGPPRITEY7,0970808143,85417835,Money,Books,5,3,3,N,Y,"It's like you have a successful millionaire at your side coaching ...","&#34;Money&#34; is a really helpful book. It's like you have a successful millionaire at your side coaching you. There's a lot of good info and wisdom here. It is essentially a workbook, so be prepared to do some thinking and self-examination. That's what it takes to finally understand what money is all about.",2015-04-19
US,38055993,R1EH4JIEGIG0RL,0970808143,85417835,Money,Books,5,3,3,N,N,"Five Stars","Arnold Patent is an amazing visionary. I have studied his work for over twenty years.",2014-10-02
US,52516041,RQKN2BDLQXKS9,0970808143,85417835,Money,Books,5,4,4,N,Y,"Really good and enjoyable reading...","Mr. Patent, created a small book that it is price is not its weight in gold. Rather its volume in gold! This is a small book but do not be mislead by its size. This book is like Aikido, a potent distilled of knowledge, a powerhouse when correctly applied. The book itself is not only about money. In reality it is about many concepts of life focused into money and wealth.<br /><br />What is really money?<br />What is real wealth?<br />How would you define wealth and abundance?<br /><br />These are the questions that I believe that this book seeks to answer!<br />The book is really great, the delivery is excellent. It feel like one is having a conversation with granpa and not with a lawyer...",2014-04-24
US,42063761,REC02KOQSCCAB,0140088911,394767391,Money,Books,5,1,2,N,Y,"Fantastic!","Of course you'd expect nothing less from Martin Amis. He wordsmithery is incredible and, like &#34;Success,&#34; this is one funny, ribald ride. While I love his books, after a while they all seem to blur together for me. By far, this one is my favorite. There always seems to be an element of Pynchon or even Salinger in his writing, (or vice versa) and it makes for an easy, yet intellectual read. Would also recommend &#34;Success,&#34; and the books of Pynchon.",2014-02-07
US,49138487,R1DE7L63YSNMOR,1466425466,906992000,Money,Books,5,0,0,N,N,"Mahler's ""Money"" a Must Read.","\\""Money\\"" is a powerful and exciting first novel.  Mahler invites the reader into the dangerous and chaotic world of conspiracy.<br />His dynamic writing style hooks the reader immediately.  Once hooked, the unrelenting  'need to know'  keeps the reader under his control.<br />As the story unfolds, one begins to care about the characters, who they are, where they came from and more excitingly, where they are going.<br />Mahler has a firm grasp of the english language, and all of it's variables and subtleties.<br />Anyone can write a book if the desire is there, but not many can actually 'write' a book. It's exciting to find such a talented young writer in a world of 'wannabes'.<br />Mahler has all the necessary skills to become one of 'the good ones'.",2012-02-20
US,24763714,R2C0QDDST766BT,1466425466,906992000,Money,Books,5,0,0,N,N,"Money","This book had a compelling plot.  The plot developed slowly at first then it had some interesting twists and turns.  I enjoyed the development of the different characters.  I am looking forward to other adventures with these characters.",2012-02-16
US,36870746,R3LJ75KR3J7K2G,1466425466,906992000,Money,Books,5,0,0,N,N,"Money is a must read book","\\""Money\\"" is one of the most intriguing books that I have read in a while. The mysteries in Betty's life draw you into her world. You are always on the edge of your seat wanting to know what will be happening next - will she find love, will she complete her missions successfully, who can she trust, and does she concur her demons.  I can't wait to see if  any of my questions get answered in the next book. This book is a must read.",2012-02-15
US,10624459,R2M3TZ6HMTWURB,1466425466,906992000,Money,Books,5,0,0,N,N,"Gotta Love Betty!","Intriguing and suspenseful. Betty is someone you can't help but root for to overcome her real and emotional demons. Failed friendships, failed relationships, successful missions. Can't wait to see what Betty is up against in the next book, Power.",2012-02-15
