US,3970364,RC43UF5CLV6MF,0061120065,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Five Stars","Purchased for High school reading list.",2015-08-28
US,19532081,RLOL728HFBGTY,0061120065,624509678,Their Eyes Were Watching God,Books,4,0,0,N,Y,"Really good book","I was assigned to read this book for my English class in college. It was a really interesting read and I highly recommend this book.",2015-08-25
US,29998660,RI3NWPOGUFULY,0061120065,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Five Stars","The product came in time, all was as advertised.  Thank you!",2015-08-23
US,26182314,R3LDW9UG096QNA,B003HH2NXK,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Inspiring and engaging","It is well written in an elegant and flowing engaging style.  The sexual and violence content are referenced to but not descriptive or dwell on them.",2015-08-21
US,2657957,R1MJ883MQYA8E7,0061120065,624509678,Their Eyes Were Watching God,Books,2,0,0,N,Y,"Meh","Good book, the dialect was kind of annoying, lost interest halfway through",2015-08-21
US,23251060,R1F6C23OWPICM2,0061120065,624509678,Their Eyes Were Watching God,Books,5,4,5,N,Y,"SPOILER ALERT !","This is a fantastic story. I loved the plot. It's complex, yet easy to understand (once you get used to the colloquial dialect).<br /><br />SPOILER ALERT -<br /><br />I like how the story unfolds. All the poor black people are finally done with work, so they sit on their porches and watch Janie as she comes home. Everybody gossips and wonders where she has been and what has happened to her. Her friend Pheoby goes to ask her, and Janie tells Pheoby all about what has happened in her life. She tells Pheoby about what Nanny said.<br /><br />What happened was that when Nanny saw Janie kissing a boy, she (Nanny) decided to tell Janie that she always wanted to see Janie get married, instead of ending up like her (Nanny). She tells Janie that she (Nanny) was a slave, and that the overseer was the father of Janie's mom, and that the overseer's wife said she was going to see her (Nanny) punished for having a baby with her husband, the overseer.  So one night Nanny and the baby (Janie's mom) escaped.<br /><br />Eventually they were taken in by nice white people who helped put Janie's mom through school. Then Janie goes on to explain that one day her mom literally crawled back home to Nanny. It turns out she (Janie's mom) was molested by a schoolteacher, of all people. That's how Janie ended up coming into the world (she never meets the schoolteacher, who is her natural father. He's out of the story. He's just barely mentioned).<br /><br />Anyway, Nanny said that she didn't want any of that sort of thing to happen to Janie. So Janie met Logan Killicks and married him. At first he was nice to her, but then he treated her like dirt, so she left him for another smooth-talking guy named Joe Starks, who was also called Jody.<br /><br />Joe was very ambitious. He married Janie, then made himself become the mayor of the town, and of course, Janie became the mayor's wife. At first, Jody was nice to her, but then he was less and less kind and sweet as time went on. For example, he didn't let her wear her hair down. He scolded her about every little thing. They ran a grocery store, but he always told her she was doing everything wrong. Also, he didn't like to see her talking to anybody. He was very bossy and controlling.<br /><br />After about 20 years, Janie became hardened and eventually told him off. She didn't hate him or anything, but she didn't let him mistreat her anymore, especially when she noticed that he was not as handsome as he used to be, and he had begun getting saggy and flabby and frail and weak. He soon died from poor health<br /><br />After about eight or nine months, Janie was visited by another smooth-talker whose nickname was Tea Cake. They started hanging out together, and cooking fish and corn bread and eating together, and going hunting and fishing and to the movies. Eventually Janie and Tea Cake got married. Tea Cake wasn't a bad guy at all, although he was mainly good for only gambling (and winning), and growing beans. Growing beans is what he did when they moved to the Everglades in Florida.<br /><br />Then there was a terrible hurricane. Tea Cake and Janie seemed to be watching the sky (but &#34;their eyes were watching God&#34;, to see what God would do about the hurricane, and to see whether God would let them live).<br /><br />While trying to escape the hurricane, Tea Cake got bitten by a dog when he was trying to prevent the dog from attacking Janie as she hung on to the tail of a cow in order to survive the hurricane floods.  Eventually, Tea Cake ended up getting rabies (it wasn't specified in the book, but the symptoms of rabies were described---for example, Tea Cake could no longer tolerate water). When he lurched toward her with a gun in his hand, she had to end up shooting him dead.<br /><br />She went to trial and was found innocent. After the trial, she picked herself up and went back home, and the story ends with her telling her friend Pheoby that this was the way things happened.ittle thing. They ran a grocery store, but he always told her she was doing everything wrong. Also, he didn't like to see her talking to anybody. He was very bossy and controlling.  After about 20 years, Janie became hardened and eventually told him off. She didn't hate him or anything, but she didn't let him mistreat her anymore, especially when she noticed that he was not as handsome as he used to be, and he had begun getting saggy and flabby and frail and weak. He soon died from poor health  After about eight or nine months, Janie was visited by another smooth-talker whose nickname was Tea Cake. They started hanging out together, and cooking fish and corn bread and eating together, and going hunting and fishing and to the movies. Eventually Janie and Tea Cake got married. Tea Cake wasn't a bad guy at all, although he was mainly good for only gambling (and winning), and growing beans. Growing beans is what he did when they moved to the Everglades in Florida.  Then there was a terrible hurricane. Tea Cake and Janie seemed to be watching the sky (but &#34;their eyes were watching God&#34;, to see what God would do about the hurricane, and to see whether God would let them live).  While trying to escape the hurricane, Tea Cake got bitten by a dog when he was trying to prevent the dog from attacking Janie as she hung on to the tail of a cow in order to survive the hurricane floods.  Eventually, Tea Cake ended up getting rabies (it wasn't specified in the book, but the symptoms of rabies were described---for example, Tea Cake could no longer tolerate water). When he lurched toward her with a gun in his hand, she had to end up shooting him dead.  She went to trial and was found innocent. After the trial, she picked herself up and went back home, and the story ends with her telling her friend Pheoby that this was the way things happened.",2015-08-21
US,49978028,R26V1F4WYXVX23,0061120065,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Five Stars","GREAT BOOK!!!",2015-08-13
US,896326,R2EIPUZE9A3BWM,0061120065,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Five Stars","Quite possibly the most beautiful book ever",2015-07-31
US,35005780,R1M6PR47FJMFWL,0061120065,624509678,Their Eyes Were Watching God,Books,3,0,1,N,Y,"Three Stars","Difficult read due to the deep south accent.",2015-07-24
US,31517821,R3672NPXASMUJP,0060931418,624509678,Their Eyes Were Watching God,Books,5,0,0,N,Y,"Good","Good",2015-07-15
