US,52709959,RBYYCAQ2J2WRP,0375701966,115989267,The Moviegoer,Books,5,3,3,N,Y,"Five Stars","Excellent story and fascinating voice.",2015-07-23
US,31415193,R2WV58KFJ70OTK,0375701966,115989267,The Moviegoer,Books,4,1,2,N,Y,"but I think that's part of the fun.","The narrator is a jag, but I think that's part of the fun.",2015-07-05
US,13016812,RFRZB2KLCIA3O,0375701966,115989267,The Moviegoer,Books,4,1,2,N,N,"Where's the Story?","The Moviegoer is a mordantly humorous and insightful existentialist look at modern man who has no idea what life means, if anything, and if there is meaning, is apathetic about that meaning. What little plot the novel has is little more than a framework on which Percy hangs his devastating philosophical, psychological, sociological and religious analysis. Binx Bolling, a womanizing stock broker in Louisiana, is on to something, but he's not sure what; though he is sure that most people aren't onto anything and are dead. The novel's deep, funny, and thought provoking and has many references to other literature, but, though I am a Walker Percy fan, I'd have preferred more of a story also. Then again, if there were more of a story, that might have compromised the existential underpinnings of the novel.",2015-07-03
US,38487743,R24KEVNNGH62AI,0375701966,115989267,The Moviegoer,Books,2,0,3,N,Y,"Nothing Much Happens","Nothing much happens.  The author talks and talks, but nothing much happens.  There are way to many characters to keep track of, and it's made worse because he keeps jumping from one group of characters to another.  When I finished reading it, I threw it away.",2015-06-11
US,12764282,R21FQC93L19HXT,0375701966,115989267,The Moviegoer,Books,3,1,2,N,Y,"” Percy’s diction flowed beautifully.","The main character is Binx Bolling and the story walks through his non-unique life for the week before Mardi Gras in New Orleans.<br />Through his dalliances with his secretaries, his career as a stockbroker, and his avid movie going, Binx appeared simple and shallow, but his thoughts and considerations towards everyday life are anything but.  The complexity of life and how he navigated through it comes through in his accessible relationship with his cousin Kate, which makes us relate think of the one person who understands us.<br />I was not interested in the story line in this book (I never felt a connection to the plot or setting), but the writing kept me going, such as Kate’s  comments on how her family views her as suicidal.  “They all think any minute I’m going to commit suicide.  What a joke.  The truth of course is the exact opposite: suicide is the only thing that keeps me alive.”  Percy’s diction flowed beautifully.",2015-05-27
US,25064699,R3CPSCXRAPCXX2,0375701966,115989267,The Moviegoer,Books,5,0,1,N,Y,"go book","one of the short-listed contenders for the great American novel",2015-05-23
US,52611468,R1Z8PHELNDDYG7,0375701966,115989267,The Moviegoer,Books,1,0,6,N,Y,"One Star","Unbelievably confusing and hard to follow. Much too complicated to follow.",2015-05-08
US,28140837,R2ED6WBGK66FYC,0375701966,115989267,The Moviegoer,Books,2,0,1,N,N,"Hopefully it will get better but based on a lot of the reviews I'm ...","I haven't finished it yet and I'm afraid that I won't, hence the premature review.<br /><br />I was excited about this book because it beat out Revolutionary Road by Richard Yates for the National Book Award in 1962, which astounds me considering that I'm more than 50 pages into it and it has yet to grab my attention. Hopefully it will get better but based on a lot of the reviews I'm not counting on it.",2015-04-22
US,51516785,R1E38C6JE6EMTC,0375701966,115989267,The Moviegoer,Books,5,0,1,N,Y,"Five Stars","Very good",2015-03-07
US,3066998,R7BXJ9Q48M5D4,0375701966,115989267,The Moviegoer,Books,2,1,4,N,Y,"Who cares....","I started reading this because one of the curators/producers of the Prospect 3 art exhibition in New Orleans in 2014-2015 mentioned in an interview that this book was an inspiration or guidance or something like that for the art exhibits. So I thought, &#34;Sure, I'll read it. I'll go see the art. It will be good.&#34;<br /><br />I didn't even finish this book. I just didn't care about what was going on. The characters were not interesting. I did like the parts about New Orleans and Gentilly.<br /><br />You - review reader  - may enjoy it. I just suggest you keep any competition off your nightstand because this is not the fiercest of contenders.",2015-02-27
US,25317751,RLC3ODVJESCWN,0375701966,115989267,The Moviegoer,Books,5,0,2,N,Y,"Five Stars","Great price.",2015-02-24
US,1228545,R3J7POK1SZ9FO7,0375701966,115989267,The Moviegoer,Books,1,0,7,N,Y,"One Star","Not the kind I reading I enjoy.",2015-02-04
US,44470384,R3KF2JAOA7S6DX,0375701966,115989267,The Moviegoer,Books,1,7,14,N,N,"Meandering, plotless and pointless.","Monotonous.  In 200 pages there is an occasional insight, perhaps half a dozen in the entire book.  Tries to be an American version of &#34;The Stranger&#34; by Camus but falls far short.  I could barely force myself to push forward through this morass.<br /><br />I did not care for any of the characters.  The writing was meandering, plotless and pointless.<br /><br />I haven't been this disappointed by a &#34;good&#34; book in a long time.<br /><br />Just make sure you read the first chapter for free on your kindle before you buy this book based on the acclaim of others.",2015-01-11
US,49215195,R3CINU47557VJK,0375701966,115989267,The Moviegoer,Books,1,2,10,N,Y,"One Star","Very disappointed in this book-I actually didn't finish it and can say I hated it!",2015-01-02
US,25193074,R1W7NOQDGCJCX2,1441740090,115989267,The Moviegoer,Books,5,0,1,N,Y,"Pretty dismal view of","Listened to this as we traveled to New Orleans.  Pretty dismal view of life",2014-12-10
US,49320540,RJEGJCFS20GSE,0375701966,115989267,The Moviegoer,Books,2,1,3,N,N,"I gave it a chance.","Beautiful but tedious prose lacking characters or story to hook you in. I abandoned the book at page 91.  I tried so hard to like it. Read at your own risk.",2014-11-05
US,11191604,R3M3V53GKAU3CL,0375701966,115989267,The Moviegoer,Books,2,2,4,N,N,"I Was Not Entertained….","I just could never engage with The Moviegoer, Walker Percy's acclaimed 1961 first novel. The book follows the movements of a disaffected soon-to-be-30-year-old investment broker in New Orleans for the period of about a week, during which time he has a beach date with his secretary, runs into his mother and half-siblings at the family's cabin on the bayou when he tries to take the secretary there and takes a trip to Chicago with a loopy and suicidal female cousin he is perhaps in love with. All that sounds vaguely promising but I felt no connection with the character, thought the supporting characters were either boring or irritating and didn't much care what happened to any of them. There is a strain in Western literature attracted to stories of disaffection with mainstream culture and that perhaps explains the love given The Moviegoer, but it didn't do a whole lot for me.",2014-10-04
US,46017997,R1G5N3S0PF9851,0394437039,115989267,The Moviegoer,Books,5,0,2,N,Y,"Great Seller","Great edition for my library",2014-09-29
US,13935092,R37LFMWY3Z3OS7,0375701966,115989267,The Moviegoer,Books,5,2,3,N,N,"BUY!","Had not heard of this book when I bought it, but I finished it in less than 5 day and it is now one of my favorite books. I would recommend this book to everyone especially the Catcher in the Rye fans. I thought it seemed like a later in life sequel to Catcher, but with the same feels (but a little less mopey if that bothered you from Salinger).",2014-09-04
US,21979354,R3GLP3MAVLYDR5,0375701966,115989267,The Moviegoer,Books,5,0,2,N,N,"Five Stars","A great meditation on loneliness.",2014-08-24
US,33389430,R2RAOGHWEE92H1,0375701966,115989267,The Moviegoer,Books,5,0,3,N,Y,"Great Book","Very fast shipping.....cant wait to read",2014-08-20
US,2210740,R18JVS44ZD5FLG,0375701966,115989267,The Moviegoer,Books,5,0,1,N,Y,"I loved this book from page 1 through to the final ...","I loved this book from page 1 through to the final page.  the crafting of each sentance is achingly beautiful.  I wish I had his gift.",2014-08-17
US,11519590,RX0V1WZHCFVYI,0375701966,115989267,The Moviegoer,Books,4,0,0,N,Y,"like it","We read this for our book club. Not a lot of action but very flavorful descriptions of people and places.  Reading it is like walking into a family album/portrait gallery.",2014-06-26
US,11384123,RTAL26A22LBOG,0375701966,115989267,The Moviegoer,Books,2,0,2,N,Y,"I really didn't care for this book.","Rarely have I read a book so well-written, but unfortunately, filled with characters that just did not spark my interest.  The good writing prevented my frustration from growing, but I didn't care about Binx, and I cared even less about his fragile cousin Kate.  Reading this book, I felt as aimless as Binx did, who appears to be just a shell of a man.  Binx's pleasures appear to be only films and women, which is not so bad, and at the end, he saddles himself with Kate.  Odd.",2014-06-25
US,50759001,R2WAYXQYJUZBYD,0375701966,115989267,The Moviegoer,Books,2,3,5,N,N,"The narration jumps around too much stylistically to be a believable, coherent whole, and too dependent on old pop culture","Walker Percy's 1961 novel THE MOVIEGOER is the story of John &#34;Binx&#34; Bolling, a 29 year-old Louisianan who returned home to New Orleans after a fancy East Coast university and fighting in the Korean War. Employed as a seller of investment services, Binx lives an exceedingly dull life: &#34;For years now I have had no friends. I spend my entire time working, making money, going to movies and seeking the company of women&#34;. The novel leads us through his affairs with his secretaries and his family's attempt to save mentally ill cousin Kate.<br /><br />THE MOVIEGOER is narrated in first person, and Binx Bolling stands aloof from the world around him, rather like other alienated protagonists of the 20th century (Camus' L'ETRANGER, etc). The rather mundane adulteries and family turmoil he deals in or with are combined with his &#34;search&#34; for something more out there. As the title suggests, Bolling enjoys going to the movies, but this plays much less a role in the book than one might expect.<br /><br />The book is really interesting only for its ethnographic colour: New Orleans at mid-century, complicated race relations, even a glimpse at Chicago. However, there is no consistency in the narration: Percy jarringly shifts from conventional narration (even making Bolling initially sound like a simpleton) to more complex, avant-garde effects. The local colour is at times too intense: a key part of the novel depends on a reference to an early 20th-century comic script that is nowadays utterly forgotten, and references to forgotten film stars of the era require so much Googling that it gets in the way of reading.<br /><br />I was attracted to this book becaue it won the National Book Award in 1961 and Terrence Malick considered a film adaption, but I was ultimately disappointed. This is no classic, and at times it even reminded me of some of the self-published novels that proliferate now on Amazon.",2014-06-25
US,12139649,R1TJ2REEYQ0I1E,0804102902,115989267,The Moviegoer,Books,5,0,1,N,Y,"This book surprised me...","One of the hardest things to do is write about someone who is lost and bewildered which goes to the heart of the human condition. Walker Percy achieves this and more painting with words the elegant distress of modern man.",2014-06-14
US,42679622,R25LCEHHV442XE,0375701966,115989267,The Moviegoer,Books,2,1,5,N,N,"Boring account of arrogant white people in the 1950's South","I decided to read The Moviegoer by Walker Percy because it is regarded as a “modern classic and won a National Book Award. However I found the novel to be boring and the characters to lack anything that might make them interesting or admirable. The story centers around Binx Bolling (also referred to as Jack) who is living in Gentilly, a middle class suburb of New Orleans in the 1950’s. He is a stockbroker and about to turn 30. Bolling is irresponsible and immature preferring to chase women and go to movies rather than face the responsibilities of life. Much of the action involves his interactions with his relatives, particularly his Aunt Emily and cousin Kate. Two quotes from the novel give a good indication of the moral tone of the novel. The first is from Bolling:  “Money is a good counterpoise to beauty, Beauty, the quest for beauty alone is a whoredom. Ten years ago I pursued beauty and gave no thought to money. I listened to the lovey tones of Mahler and felt a sickness in my very soul. Now I pursue money and on the whole feel better.”  The second is from Aunt Emily: “I will also plead guilty to another charge. The charge is that people belong to my class think they’re better than other people. You’re damn right we’re better. We’re better because we do not shirk our obligations either to ourselves or to others. We do not whine. We do not organize a minority group and blackmail the government.”<br /><br />Walker is a good writer. But the people he writes about in this novel are not worth caring about.  You can read the book for the picture it gives of Southern life at a particular point in time, but it is like turning over a rock and observing the vermin crawling around there.",2014-06-09
US,53026781,R2YUAL1SZS7AME,0375701966,115989267,The Moviegoer,Books,3,0,2,N,Y,"An interesting slice of New Orleans life","The book was recommended to me as a life-changing experience.  It wasn't.  But it was an interesting slice of New Orleans life.  The main character just didn't work for me.  I would have preferred the novel to have been centered on the girl instead.  But being a novel of the Eisenhower/Kennedy era, I guess not.",2013-12-30
US,21617637,R3HJNG8RR91M6W,0375701966,115989267,The Moviegoer,Books,1,10,23,N,Y,"pretentious, intellectual","A pretentious, intellectual book for pretentious intellectuals.  Full of angst, has the most boring protagonist.  I can't bring myself to care about anything that happens to him.",2013-12-07
US,37459125,R3KJT6WNK9N2EU,0804102902,115989267,The Moviegoer,Books,1,7,20,N,Y,"Too boring for words.","Our book club read this book and all agreed it was the worst book we have ever read.  Most of us did not finish it.  The book is just a bunch of ramblings with no plot or character development and no real purose.  I just don't get it.  Too boring for words.",2013-12-03
