US,41135517,RUZMKYYFBKOHW,006083482X,318982614,The Sheltering Sky,Books,5,3,3,N,Y,"It the Best of Paul Bowles","It's the best of Paul Bowles & I liked it because of the writing. He writes like he is giving us there thoughts & he's so accurate in many ways on how the mind thinks.<br />It's not an uplifting book but a study in a few strange personalities. After reading the book, I would suggest seeing the film which I found quite interesting although it didn't follow the book exactly. After seeing the film, reread the book again & you will understand the writing style & pick up many of the nuances of place, time & characters. At least, that's what worked for me.<br />Paul Bowles himself was an interestingly odd fellow who was highly intelligent & felt great passion for Morocco where he lived most of his life. There is a film about him which you might be interested in seeing as well.<br />Highly recommend this book.",2015-08-01
US,52603272,R30Z90XR4YULCW,006083482X,318982614,The Sheltering Sky,Books,5,0,1,N,Y,"Five Stars","got it",2015-03-13
US,34739894,RGTSH73QYFSSM,006083482X,318982614,The Sheltering Sky,Books,5,0,0,N,Y,"Five Stars","great book",2015-03-02
US,48673668,R3ACYIL5GAC32A,006083482X,318982614,The Sheltering Sky,Books,5,1,1,N,Y,"I purposely metered my pace with this book on a ...","I purposely metered my pace with this book on a week long solo vacation.  I wandered the northeast, one foot in Bowles story, one foot in my own.  It colored everything and probably made me a bit more adventurous and open to the world.  I looked forward to my breakfasts with Kit and Port and sometimes re-read the cafe passages just so we could all eat together.  Its exactly what im always looking for.",2015-01-07
US,11367334,R6Y642QZ2WIEO,006083482X,318982614,The Sheltering Sky,Books,4,2,2,N,Y,"... I will need to read again to understand it better. Certainly not a gripping yarn","A strange book which I will need to read again to understand it better.Certainly not a gripping yarn.",2014-12-14
US,1776005,R2BHFIMZ0WN5ML,006083482X,318982614,The Sheltering Sky,Books,3,1,1,N,N,"Appalling Experiences Related in Commonplace Terms.","I cannot in this instance agree with Vladimir Nabokov's view that this book is &#34;an utterly ridiculous performance, devoid of talent&#34; (Vladimir Nabokov to James Laughlin 27/4/50 from &#34;Selected Letters 1940-1977).  Bowles did admire Nabokov and his reaction to this verdict upon his most famous book makes for nice speculation.  But then, Nabokov was never a fan of the existentialists.<br /><br />Port and Kit Moresby try a Saharan trek to salvage their loveless marriage and end up destroyed by kif, heat, sexual assault, typhoid and catatonia, a fairly accurate reflection (death from typhoid aside) of the real life of Paul and Jane Bowles.  Appalling experiences related in commonplace terms, Bowles nevertheless manages to convey the ravages imposed on the facile tourist by a deep and pitiless culture.",2014-11-18
US,51404826,R5C5QOMX3KJ88,006083482X,318982614,The Sheltering Sky,Books,5,1,2,N,Y,"Paul Bowles at his best","I'm not qualified to judge the literary skill of Paul Bowles; I'll leave that for the English Lit professors. I can only say that having read much, if not most, of Bowles other books and short stories that The Sheltering Sky is my favorite. It is a complete novel with good character development and an excellent sense of what Morocco was like thirty years before visited it in the 1960s.",2014-11-15
US,44066608,R33P64J7A13DRB,006083482X,318982614,The Sheltering Sky,Books,5,0,0,N,Y,"Good Read","Couldn't put it down. A definite page turner",2014-09-13
US,14595611,R3DVOSDR1V526G,006083482X,318982614,The Sheltering Sky,Books,5,0,0,N,Y,"Great read, highly recommended!","One of my favorites - after traveling Morocco last summer, this book truly captures the essence of the desert towns and landscapes. Bowles writes with vivid descriptions that bring back the sights, scents and feeling of being right there inside the story.",2014-08-22
US,49973147,R1FN96ORSV3GT2,006083482X,318982614,The Sheltering Sky,Books,3,0,0,N,Y,"a challenging read","Reading this book was a real effort. The first 100 pages or so felt to me like someone's first novel. The writing didn't flow naturally. I think the book gets better as it progresses, and who knows, it is even possible that the last pages were written first and &#34;with real enthusiasm&#34;, but the first pages were sort of attached later after several semi-successful attempts at writing them. The &#34;human&#34; realm of this novel was very challenging for me, the characters were extremely complex and unpredictable. They had no trace of youth in them, they seemed either tired of life or cynical. It seemed to me that they kept doing completely illogical things, starting with the very first decision to travel together while one really doesn't like one's own travel companions. The parts of the novel that describe the Sahara and its people were the only real attraction for me. The observations were uniquely beautiful and one felt the author's fascination with the place and its culture.",2014-06-24
