US	52841005	R1Z6FH2UF3WD0Z	B0041UG3R4	682630645	The Spy Who Came in From the Cold	Books	5	1	1	N	N	Inverted Genius	Published at the end of 1963, the Bay of Pigs, the Cuban Missile crisis, and the Berlin Wall were still very much in the public consciousness. But there was a shift in the Zeitgeist underway, and the cultural percolations and pyroclastic flows broke out in a number of different manifestations. The Spy Who Came in From the Cold was one such articulation of the sea change at hand. It is a novel about which the phrase \\"mind blowing\\" may have been coined. Maybe you never had the experience of suddenly realizing that everything you know is wrong, if so, then read this story and savor the flavor--of nothingness, of Cat's Cradles and searchlights casting for faults in the clouds of Delusion. What Le Carre achieves with this novel is nothing short of a devilishly clever magic trick by a gifted conjuror. Both the structural and the expressive pattern of the story elements combine to support one another with an intricate, and elegant harmony. The art of the layered construction, on every level, is spectacularly beautiful. And the story resonates as clearly today as it did 50 years ago. And illuminates the moral equivalency on both sides of the conflict. \\"These people terrify me\\", George Smiley says, \\"and I'm afraid I am one of them.\\"<br /><br />The tale's denouement, evoking both the sense of futility and inevitability; the mechanisms that had been constructed and set in motion would necessarily unfold along an unavoidable trajectory, to a certain only possible conclusion. The die had been cast the minute that Leamas accepted the assignment. His cluelessness was foundational, the fulcrum of the whole lever of the operation. Nobody had ever told a story of espionage quite like this before. There were no precursors; there was nothing to compare it to. Our spies have to be greater confidence artists than their spies, and that's the fitness test for the modern reality. The most powerful weapon is the manipulation of your adversary's psychology. Shape their conclusions, their fears, their greed, their vanity. Make them think what you want, and do what you want. Oh, and always recognize THEIR lies, first before they uncover yours. Admit nothing, deny everything, make counter accusations. It's an abstract, cold, and ruthless game. But somebody's got to do it. Somebody ALWAYS has to do it. I'm grateful it isn't me.	2014-05-12
US	2343566	R1IVT1W08GOVAS	B0041UG3R4	682630645	The Spy Who Came in From the Cold	Books	5	0	0	N	Y	My opinion	Very Entertaining, Le Carre has a touch that none can match. The Book was in good condition, having been purchased in 1965 from the original owner. A good choice on my part.	2013-10-11
US	36831601	RSLTY6C3MFXXZ	0802714544	682630645	The Spy Who Came in From the Cold	Books	1	13	18	N	Y	Beware the Hardcover Edition	I would gladly give stars for John Le Carre's classic if I could rate the hardcover edition separately.  This new Walker & Company edition, though, is criminally bad.  There are typos throughout--obviously they used text recognition scanning from a previous edition and didn't bother to proofread.  The print and layout is OK, but the paper is the kind you'd expect in a mass-market paperback.  This is the kind of hardcover that didn't exist before folks bought books online, sight unseen.	2013-09-28
US	48913299	RV2PT0W1LKWMF	0802714544	682630645	The Spy Who Came in From the Cold	Books	5	0	0	N	Y	So much insight shared	Set in the cold war at it's height, and you settle it ready for good guys against the bad guys, black and white.  Turns out it's gray.  And the frigid, hard-ball of geopolitics revealed are instructive.  Required reading.	2013-05-24
US	33284857	R2Y0U0ITR1AL0N	0802714544	682630645	The Spy Who Came in From the Cold	Books	5	1	1	N	N	One Of The Top 10 Books I Have Ever Read	John LeCarre is one of the few authors ever that has been capable of writing a book that is both a suspenseful, thrilling page-turner, and at the same time satisfying literature with interesting and believable characters.<br /><br />This book is fascinating, fun, and satisfying. Like all of LeCarre's books, you will NEVER see the plot twist coming.<br /><br />Do yourself a favor, read this book.	2012-06-23
US	37842369	R2RX6B3473MVP4	0802714544	682630645	The Spy Who Came in From the Cold	Books	5	2	2	N	N	Cold War thriller that's an easy read	\\"The Spy Who Came in from the Cold\\" is a Cold War espionage story.  Unlike many popular spy stories, this one spends more time on character development and the ambiguous morality of the intelligence business, and less on action.  The plot was well-paced and featured plenty of twists, and I found the writing style to be very easy.	2012-04-11
US	45290942	R307DIKFQTUSSB	0802714544	682630645	The Spy Who Came in From the Cold	Books	5	1	1	N	N	great!	The book got here right on time and was in great condition. I used it as an anniversary gift, and it went over really well. A much better read than \\"The Tailor of Panama,\\" so I was told.	2012-03-24
US	51838508	R2FOY2FI6U6T2K	0802714544	682630645	The Spy Who Came in From the Cold	Books	4	1	1	N	N	The Spy Who Came in From the Cold	Somehow, I have always recognized this book as the consummate spy novel, and yet I had never actually picked it up and read it.  Now that I have... well, I still consider it to be the consummate spy novel.  What I was surprised to note about The Spy Who Came In From the Cold was the relative lack of action compared to many of the modern attempts in this genre.  This is a story of words: of conversations... of the cause and effect relationships wrought by both what is and what is not said.  It's a really interesting read.<br /><br />Alec Leamas is a British intelligence operator who runs operations in West Berlin. Unfortunately, he's lost every valuable agent he had to a ruthlessly clever East German operative named Mundt. At the outset, Leamas is recalled to London where he is offered a new assignment: to kill Mundt. When he accepts, British Intelligence demotes Leamas. He pretends to become a disgruntled drunk who eventually loses his job, gets gypped out of his full pension on a technicality, and ultimately gets sent to prison for assaulting a grocer who won't extend him credit. This is all a ploy is to make Mundt and the communist side believe that Leamas may ripe to defect and provide them with valuable inside intelligence on British operations.<br /><br />They, of course, take the bait... and so begins the game of verbal cat and mouse.  Much of the narrative is consumed by interviews and conversations held between Leamas and his inquisitors.  Every word, every move, every subtlety of conversation both verbal and nonverbal must be carefully crafted (by both sides!).  Everything Leamas says and does must \\"sell\\" the right story.  The information he gives must be just enough to let them jump to their own conclusions based on their own fears and prejudices.  It's an incredibly complex story.<br /><br />I don't do spoilers here, of course, so suffice it to say that Leamas himself eventually finds that his assignment isn't quite what he thought... that he too is a pawn in a game far more complex than he ever realized.  Reading this book is like peeling back layers of an onion... there is more and more continually coming to light.<br /><br />The Bottom Line:  An interesting and intelligent spy story... full of twists and unexpected complexity.<br /><br />This review originally appeared on my blog.  See my profile for details.han he ever realized.  Reading this book is like peeling back layers of an onion... there is more and more continually coming to light.  The Bottom Line:  An interesting and intelligent spy story... full of twists and unexpected complexity.  This review originally appeared on my blog.  See my profile for details.	2012-02-22
US	25080785	RTITEMGGBRAPL	0802714544	682630645	The Spy Who Came in From the Cold	Books	3	4	5	N	N	Stiff Upper Lip	The Spy Who Came in from the Cold is the first Le Carré novel I've read - coincidentally, just as another adaptation of his Tinker, Tailor, Soldier, Spy hits the theaters.  Like some other reviewers here, I must say that for a book touted as \\"one of the greatest\\" etc., I found the The Spy Who Came in from the Cold to be no clean kill. It has a lot of problems at the basic prose level, and although it was Le Carré's third novel, it reads less like the work of a polished fiction writer than of a government agent who had a fair grasp of narrative. It reminded me strongly of Peter Wright's (non-fictional) Spycatcher, which of course covered the same 1950s-60s Cold War timeframe.  I assume an editor spent quite some time manipulating The Spy Who... into publishable shape. There is little action, of course - the plot is largely spun out in clandestine meetings, tribunals, interrogations, and of course flashbacks - which is not strictly a problem, except that Le Carré's dialogue, on which all this plot depends, is rather clumsy. Characters simply announce how they feel in bold, primary-color emotions. Someone suddenly figures something out, and then it's explained to us in breathless monologues which read like field reports, not human speech.  The love interest, Liz, is a pathetically simple character, moreso (if this is the comparison we are damned to return to) than any Bond girl. The grand English xenophobia is also on display, less overwhelmingly so than in Spycatcher, but still palpable: men with secrets fearful of those they perceive to have filthier secrets - queers, Jews, Arabs. Even though this novel is almost half a century old, its contention is that there is no moral high ground in espionage, so why revel in small-minded prejudice?  The legacy of The Spy Who Came in from the Cold must surely originate from its final pages. The writing here is still workmanlike and yet at its conclusion I felt Le Carré had more to say, in a finer way, than perhaps he was capable of at the time. It's the novel's only emotional note, and well-struck. You'll continue thinking about this book afterwards because of the conclusion (which is just about the best praise I can give, I think) and yet the strength of that conclusion also makes the 250 pages preceding it, their dry exposition and underdeveloped characters, that much feebler.	2012-01-16
US	47904608	R23JE10AAQ9T2W	0802714544	682630645	The Spy Who Came in From the Cold	Books	5	1	1	N	N	Classic espionage thriller	Some people may regard this book as a modern classic. It is certainly the book which brought John le Carre to the fore.    Before I continue, I'd like to give you a warning. Please skip the Introduction by William Blake, as it will completely wreck the pleasure that you should get from the story as it reveals all, including the ending. You can go back to read the Introduction.    I well remember the first time that I read this book. I was about fifteen and I was an officer cadet at a Naval school where we could assemble in the mess hall every Saturday evening to watch a big screen feature film. I saw The Spy who came in from the Cold with Richard Burton was on the \\"Coming Soon\\" list. I borrowed the book from the school library and read it before I watched the film. I enjoyed both immensely, despite the relatively small differences in the story lines.    Revisiting the book a few decades on has been equally enjoyable experience. As you would expect, my life since those days has given me a different viewpoint, particularly as I served on the IGB (Inner German Border) during my Army days, and spent a lot of time with members of families who had spent years of forced separation from their close relatives. It was so sad.    This book is about the duplicitous games that spies play and how these affect the lives of others. There are lots of descriptions of the plot amongst the hundreds of online reviews, so I am not going to repeat that for you. What I would like to say is that this is a fast-paced story of Cold War espionage which draws you in. Every word and action of every character has to be carefully considered by that person, as any slip could place them in serious danger. That makes the story exciting.    This is one of those books which you simply must place on your have-to-read-before-I-die bookshelf.	2011-11-16
