US	41702248	R1QO3KDHB0XCAL	0393312836	483124263	A Clockwork Orange	Books	4	0	0	N	N	A Clockwork Orange	This book is a strange, intriguing book, although this is about violence, it is also about the good and evil. This book was a great book although it did not gain my interest too fast, once i got far into the book it got interesting. The beginning of this book was one of the most boring sections of a book i have read. I read two books over the summer, this being one of them. The other book seemed boring, but turned out to be good, this only took my interest by the beginning of the middle. A Clock Orange is great book, it gains my interest about this troubling boy named Alex, who is sentenced to fourteen years in prison. I do not relate to this book one bit, but I still do enjoy this very much. The real question this book got me to think is; is being good, actually good, if it is not by choice than is being bad not by choice either? That is the way I see the book and how it effects me.	2015-08-27
US	23143194	R2N1XB1QKTZ19B	0393312836	483124263	A Clockwork Orange	Books	3	0	0	N	Y	violent society without giving any indication about how it got to be like that. Teenagers roam in packs committing horrific acts	I found ACO to be a bit too artsy for my tastes.  Burgess creates this dystopic, violent society without giving any indication about how it got to be like that.  Teenagers roam in packs committing horrific acts of violence as if this is a perfectly natural human impulse.  His offerings concerning the interplay of morality and choice are interesting.  The MC's conversion into a &#34;solid citizen&#34; simply because he becomes an adult is a bit of a stretch.	2015-08-25
US	4264762	R2Y0SWYRZVGHE2	0393312836	483124263	A Clockwork Orange	Books	3	0	0	N	Y	Three Stars	Good book, but could not stand the jargon.	2015-08-21
US	28379352	R1XCBQ75SYR3I2	1419832255	427132247	A Clockwork Orange	Books	3	0	2	N	Y	Three Stars	Scarey.  A classic	2015-08-16
US	5419536	REUZZXMUWP1DA	0393312836	483124263	A Clockwork Orange	Books	5	0	0	N	N	A horrorshow of a book	Whoo Hoo, I finally managed to get though this and understand the slang. For anyone who wants to read it but isn't sure I say go for it. The hardest part of reading this amazing novel was the nadsat slang used in the book. Gosh!  What a way to start a book, having to look up  almost every other sentence to figure out what exactly this crazy teen was saying. Once you get deep into the novel and get used to all that slang, the book is an easy read and amazing at making a good argument. Should criminals have a say in how they're treated, and should the government take away their right to choose? Violence is all this crazy teen has in mind as he both rapes and beats innocent people. He becomes the subject of some sort of experiment in where he is forced to feel sick while witnessing violent films of very real situations. I was left both feeling bad for this kid and wanting him to stay a &#34;good boy&#34; forever. The ending is brilliant and it left me wanting the next chapter of Alex's life. If you haven't read this you are missing out.	2015-08-16
US	28098119	R2NE6ESYV24VFL	0393312836	483124263	A Clockwork Orange	Books	5	0	0	N	Y	and ultimately sad. It offers a first-person perspective of a violent ...	This book is very dark, thought-provoking, and ultimately sad. It offers a first-person perspective of a violent criminal, but the steps taken to neutralize the threat he poses are questionable. The author does a great job getting us to actually feel empathy towards the character, even though by the standards of most people he is a horrible human being. The question is left to the readers, does free will encompass the freedom within one's mind? This book will forever hold a place on my Favorites shelf.	2015-08-11
US	140681	RYZP800JM2RVP	1419832255	427132247	A Clockwork Orange	Books	4	0	0	N	N	good book	good book	2015-08-04
US	43307010	R1RYTCY9FP2OSH	0345354435	483124263	A Clockwork Orange	Books	5	0	0	N	Y	Five Stars	Great book. One of the GOAT. Wouldn't recommend for anyone under 13 due to the nature of the narrative.	2015-07-28
US	5779723	R2D91ZATABCJDP	0393312836	483124263	A Clockwork Orange	Books	3	1	2	N	N	Annoying language...	I did not enjoy this book as much as I thought I would. And its not to do with the controversial violence in it. I know Burgess was praised for his use of language and Nadsat, but that was what puts me off. I didn't like the writing, the language itself. Nothing to do with the plot. A satisfactory book.	2015-07-19
US	26853374	R2HX5OQ83JECWA	0393312836	483124263	A Clockwork Orange	Books	4	0	0	N	Y	It's not about to break into the list of my favorite reads, but at the same time I couldn't ...	I went into the book never having seen the movie and with no knowledge of the plot, only having picked it up out of curiosity and name recognition.  It's not about to break into the list of my favorite reads, but at the same time I couldn't put the book down when I was reading it and I burned through it pretty quickly.  The slang seemed incredibly overwhelming at first (I read the first page and a half and just had to stop for a moment and ask myself what the heck I just read), but you do pick it up pretty quickly.  I was looking for a quick, enjoyable read and I got what I wanted.	2015-07-19
US	6475283	R1L8SZE5FB3Q4Y	0393312836	483124263	A Clockwork Orange	Books	5	0	0	N	N	Great book	Once you start to understand the nadsat speak it's a pretty interesting read. If you enjoy anti heroes this book is for you	2015-07-06
US	51568950	R2Y8WTXLD6BDWA	0393312836	483124263	A Clockwork Orange	Books	3	0	0	N	N	Not Impressed	The plot is excellent, but the language is beyond irritating. I want a book I enjoy with good flow. This is just a nuance the way it is written out. I would have given it five stars otherwise.	2015-06-30
US	40880060	R3VVFH4MBIF6IV	3453130790	903495349	A Clockwork Orange	Books	5	0	0	N	Y	Someone's got to be #1 = A. Burgess!	My favorite book of all time!!!!	2015-06-26
US	2257548	RKMZLRO41K46M	0393312836	483124263	A Clockwork Orange	Books	5	0	0	N	Y	Five Stars	Nice	2015-06-22
