US	16343736	R1NAW7IKL5U5QA	0375708448	840034938	Revolutionary Road	Books	4	2	3	N	N	The movie certainly didn't do this book justice	DaVinCat Book Review:  I went into this book with relatively low expectations, having seen the movie first and getting pretty bored by it.  I should have known better!  The book was so much better.  There was so much more depth to the characters and their emotions, but isn’t that always the case?  The plot centers around Frank Wheeler; his job in the city and his picturesque family in the suburbs and as anybody who grew up in the suburbs can tell you, things are not always as they seem on the outside, though I’m sure that’s the case for many things.<br /><br />There are times when the novel slows down a little bit, but to me that added to the depth of Frank’s character and his narcissism.  There were also a few times when I had to make sure that I wasn’t actually reading “Mad Men: The Novel” because of the eerie similarities.  They just both show similar representations of the time period, which makes them reminiscent of each other.<br /><br />Overall, this book was a good read.  It kept me entertained.  Yates did an incredible job of painting a picture of the Wheeler family and their life. If you saw the movie, and thought it was boring, please give the book a try!  It is well worth the time and a much more involved story than the movie could portray.	2015-08-26
US	12967237	R2DI0N8YKV1J2N	8460673987	965957823	Revolutionary Road	Books	1	0	11	N	N	Extremist	This guy tries to be shocking but his art is just crude nonsense.	2015-08-23
US	46548337	R192VE5LTL0CKX	0375708448	840034938	Revolutionary Road	Books	5	4	4	N	N	The long, little emptiness of life	Revolutionary,Road is as bleak a novel about the mismatch between the hopes and dreams of youth, and the realities of maturity, as any I have read. It's a novel which breaks the heart to read - not just because of the way Yates makes us feel for his characters, but the way it confronts the reader with themselves. It's a kind of Everyman morality tale, except there are no gods, there are no demons, there are no solutions. And yet...and yet..this is so far from some kind of nihilistic howl of rage and despair. What saves this, what makes it bearable is that Yates does not condemn his characters, indeed, he does not separate himself from them. Neither does he separate himself from us, nor us from them.<br /><br />However flawed the central characters are, their flaws are human, and a result of that mismatch between a hope of happiness and personal fulfilment, of individual striving and the long littleness which most of us will inherit. The genius of Yates (aside from the masterful writing) is that we are brought to care about these flawed, disappointed, bruised characters, because they are us. . Yates makes us peel off the mask of someone else's persona, and discover our hurting own, beneath<br /><br />The central characters, Frank and April Wheeler, see themselves as special, or about to be special, standing outside the mainstream. Frank views himself as `an intense, nicotine-stained, Jean-Paul Sartre kind of man'. He is working deep within a soulless corporate, a company making advanced calculation machines - on-the-verge-of computers. Frank sells them, but does not understand them. His workplace is full of corporate clones, but he believes himself different because he mocks them in his head, and consciously wears the mask of being one of them. He doesn't quite realise they are all consciously wearing the mask and believing themselves different. April had `attended one of the leading dramatic schools of New York less than ten years before' She wears this badge as something to set herself as more than the haus-frau she is, having married a man she has told herself (and him) is 'the most interesting person I've ever met' Frank believes April is `a first rate girl' almost out of his league. Neither see each other, or themselves, clear, without terror, hatred and rage at what their reality is. Needless to say, beneath the carefully constructed veneer, huge cracks are spreading.<br /><br />Their closest friends are Shep and Milly Campbell, a less shiny and glamorous couple but one who also believe they are somehow more than cut from a mould. Despite the close friendship, underneath they despise and distrust each other, as couples and an individuals<br /><br />The elderly real estate broker and her retired husband, Helen and Howard Givings, with the skeleton in a cupboard son, (John is an inmate in psychiatric hospital) give a third portrait of a marriage which is bleak, inside its superficial veneer. Yates offers us the small, lacerating image of the wife who prattles endlessly on in a pretence that everything in the garden is lovely, though his description of her physical life - tell-tale hands twisting in her lap - belie the bright, social manner. Meanwhile Howard sits blissfully, phlegmatically silent, reading the paper. He has turned off his hearing-aid, as is his habit and the two are in isolation, lacking awareness or willingness to be aware of each other.<br /><br />Yes, the book, with its inevitably tragic movement shows the bleak underbelly of the American Dream, but it goes far further - it shows the bleak underbelly of the hopeful, growing dreams of 'being special' which is part and parcel of adolescence and twenties, and presents the sour regret of maturity for opportunities missed, mistakes made, and the necessary accommodations which most of us will make. And where can we salvage a true meaning? Is there any hope? Yates doesn't offer much - in his view of Frank and April's parents, and what we see of the potential little Frank and April in their already neurotically developing, vulnerable children, Niffer and Michael, the previous generation set the seeds for this, and the next generation are already struggling hard to please and be whom they think their parents would like them to be, pretending also that the life-garden is full of pretty things, and studiously shutting their eyes to the hard, unforgiving rocks beneath<br /><br />And yet............in with the sour despair, there is a wit within the dialogue, the characters play their parts in being bravely ironic for each other - and ARE amusing, and do invite the reader to appreciate their sometimes mordant humour. It's the mark of a brilliant writer to do this, so that the book is lifted out of unremitting angst. The brittle, sophisticated surface is like some modern version of Restoration Comedy; the knowing wearing of the mask and of the misery beneath play brilliantly against each other. This is both darkly tragic and full of sharp, amusing touches, which makes the reader wince whilst laughing<br /><br />This is a wonderfully rich book, with a multiplicity of layers and meanings. One of those magical books where the reader discovers that they can go deeper and deeper, and discover more and more, that the craft of Yates' writing is extraordinary, the images he offers, both economical, subtle, and deep. We are not smacked in the face, instead, small touches, reflected upon, will bring more and more realisations, thoughts, reflections.<br /><br />As an example, the opening of the book is the staging of a play by a newly formed community theatre group. It is meant to be the foundation of an aspirational, sophisticated, intellectual circle of people who will challenge the status quo, who are more than duped swallowers of 1950s corporate, consumerist, sentimentalised capitalism. The play they are performing is The Petrified Forest, by Robert Emmett Sherwood, later made into a film with Leslie Howard, Humphrey Bogart and Bette Davis. The play/film has as its central characters a writer (Howard) trying to discover the meaning of existence, to find some reason for his being, some purpose, an aspirational artist who feels suffocated by the narrowness of her world (Davis) and someone living on the margins, outside the norms (Bogart) who is the challenge/catalyst. There are parallels in the lives of the central couple in Revolutionary Road, who are just such a pair, Frank Wheeler, still on the edge of that expansive, excited feeling from youth that he might `be something' and April Wheeler, his wife, whose dreams of being a fine actress never lived up to the reality of the modest talents she really had, but who is feeling that suffocation of the narrowness life offers, as a wife and (reluctant) mother. John Givings, the son of their landlady, an inmate of a mental hospital, brought out from time to time on rehabilitation visits, is the outsider catalyst whose analysis of the Wheelers, his parents, and society at large is the brutal, revealing lamp showing the Wheelers their own reality.<br /><br />And then, there is the title of the play `The Petrified Forest' - a forest is a lovely thing, dynamic, life giving, life creating, endlessly transforming through photosynthesis, sappy, magical - but, when petrified, ossified, it is stifled and stifling. There are echoes of this elsewhere - Giving's mother Helen, the successful real-estate broker, gives Frank a box of sedum plantings, for the garden he is in theory constructing. It's an unwanted gift, given at the wrong moment, and gets shoved in the cellar and forgotten. The box is discovered, later, by Helen `all dead and dried out', and she bemoans how `a perfectly good plant, a living growing thing' has been completely neglected.<br /><br />Recommended? Of course, and howle Frank and April in their already neurotically developing, vulnerable children, Niffer and Michael, the previous generation set the seeds for this, and the next generation are already struggling hard to please and be whom they think their parents would like them to be, pretending also that the life-garden is full of pretty things, and studiously shutting their eyes to the hard, unforgiving rocks beneath<br /><br />And yet............in with the sour despair, there is a wit within the dialogue, the characters play their parts in being bravely ironic for each other - and ARE amusing, and do invite the reader to appreciate their sometimes mordant humour. It's the mark of a brilliant writer to do this, so that the book is lifted out of unremitting angst. The brittle, sophisticated surface is like some modern version of Restoration Comedy; the knowing wearing of the mask and of the misery beneath play brilliantly against each other. This is both darkly tragic and full of sharp, amusing touches, which makes the reader wince whilst laughing<br /><br />This is a wonderfully rich book, with a multiplicity of layers and meanings. One of those magical books where the reader discovers that they can go deeper and deeper, and discover more and more, that the craft of Yates' writing is extraordinary, the images he offers, both economical, subtle, and deep. We are not smacked in the face, instead, small touches, reflected upon, will bring more and more realisations, thoughts, reflections.<br /><br />As an example, the opening of the book is the staging of a play by a newly formed community theatre group. It is meant to be the foundation of an aspirational, sophisticated, intellectual circle of people who will challenge the status quo, who are more than duped swallowers of 1950s corporate, consumerist, sentimentalised capitalism. The play they are performing is The Petrified Forest, by Robert Emmett Sherwood, later made into a film with Leslie Howard, Humphrey Bogart and Bette Davis. The play/film has as its central characters a writer (Howard) trying to discover the meaning of existence, to find some reason for his being, some purpose, an aspirational artist who feels suffocated by the narrowness of her world (Davis) and someone living on the margins, outside the norms (Bogart) who is the challenge/catalyst. There are parallels in the lives of the central couple in Revolutionary Road, who are just such a pair, Frank Wheeler, still on the edge of that expansive, excited feeling from youth that he might `be something' and April Wheeler, his wife, whose dreams of being a fine actress never lived up to the reality of the modest talents she really had, but who is feeling that suffocation of the narrowness life offers, as a wife and (reluctant) mother. John Givings, the son of their landlady, an inmate of a mental hospital, brought out from time to time on rehabilitation visits, is the outsider catalyst whose analysis of the Wheelers, his parents, and society at large is the brutal, revealing lamp showing the Wheelers their own reality.<br /><br />And then, there is the title of the play `The Petrified Forest' - a forest is a lovely thing, dynamic, life giving, life creating, endlessly transforming through photosynthesis, sappy, magical - but, when petrified, ossified, it is stifled and stifling. There are echoes of this elsewhere - Giving's mother Helen, the successful real-estate broker, gives Frank a box of sedum plantings, for the garden he is in theory constructing. It's an unwanted gift, given at the wrong moment, and gets shoved in the cellar and forgotten. The box is discovered, later, by Helen `all dead and dried out', and she bemoans how `a perfectly good plant, a living growing thing' has been completely neglected.<br /><br />Recommended? Of course, and how	2015-07-19
US	13974899	R3N8HMPZA2H46J	0375708448	840034938	Revolutionary Road	Books	5	2	2	N	N	They're fake as funk and they hate themselves	The ultimate &#34;fake as funk, hate themselves&#34; book. The basic theme was tackled in a bazillion novels of the period, but this one somehow encapsulates them all-- the perfect expression of the malaise of the time. You can skip all the others and just read this, you'll get the idea.	2015-03-13
US	12418067	R3KLP2PVFPYC1D	0375708448	840034938	Revolutionary Road	Books	5	0	0	N	N	Classic Suburban Drama That's Relevant Today	Richard Yates's novel, Revolutionary Road, takes us to the dirty underbelly of &#34;nice.&#34; Taking the tried-and-true template, &#34;not everything is as it seems,&#34; and giving a fresh coat of paint, Yates succeeds with compelling characters and an engaging narrative.<br /><br />The novel begins with the ultimate in bourgeoisie: a small-town acting troupe putting on a play. The result is disastrous and immediately sets the tone for the relationships and events of the novel. April, the lead in the play, is also the lead female protag. Her husband is Frank, and they are from New York, moved to the suburbs in the late 50's to raise their two kids. &#34;But not everything is as it seems.&#34; ha. Frank is a classic narcissist, a lovely realization Yates doesn't trumpet until well into the book—at first, Frank seems noble and sincere. If I had been a real person meeting the real Frank, he would have fooled me. April was bombastic and labile from the get-go, and I almost felt sorry for Frank—almost. Then I felt they were a perfect match of neuroses.<br /><br />Make no mistake, these are far from likeable characters—but they are fascinating. Enter Shep and Millie, their only &#34;friends&#34; in their small neck of the woods. Shep and Millie play the part of the beholden duo well, hanging on every word as Frank grandstands about the fictitious lives they all lead, and what an illusion it all is. April spends her time posing her long neck just &#34;so&#34;, and deferring to Frank—that is, when they aren't at each other's throats like rabid dogs.<br /><br />Then there's the nosy realtor with the insane son—ironically the only person in the book who is sane, frankly, and he's locked up at Greenacres.<br />So unfolds the drama of Frank and April and the superficial relationship they have carefully constructed, while decay rots them from underneath its foundation.<br /><br />This well-written novel is actually a scathing indictment of the culture we live in, the hypocrisies we live with, and the veneer we all use to fill in the festering holes.<br /><br />Clean, succinct writing, complex characters and a story that makes you feel as though you're wickedly encroaching on their private lives through their perfect picture window—Revolutionary Road is a delicious read, one I highly recommend.hypocrisies we live with, and the veneer we all use to fill in the festering holes.<br /><br />Clean, succinct writing, complex characters and a story that makes you feel as though you're wickedly encroaching on their private lives through their perfect picture window—Revolutionary Road is a delicious read, one I highly recommend.	2015-03-11
US	11626427	R3MTE498VLWS5B	0375708448	840034938	Revolutionary Road	Books	5	5	5	N	N	Probably one of the greatest books ever written	Probably one of the greatest books ever written, but also often largely misunderstood (perhaps even by Richard Ford in his introduction). For all who read (or have read) this, please note the following quote from Yates: &#34;The book was widely read as an antisuburban novel, and that disappointed me. The Wheelers may have thought the suburbs were to blame for all their problems, but I meant it to be implicit in the text that that was their delusion, their problem, not mine.&#34;<br /><br />Also from a memo written by Yates six years before the publication of RR: &#34;If the suburbs are to blame- and they are to no greater extent than the 'artist' illusion...&#34;<br /><br />Those who read this book as a condemnation or examination of &#34;the other&#34; (i.e., a &#34;failed&#34; artist that sold himself out by moving to the suburbs) really miss the point. This is about our human capacity or propensity for self-delusion, and the way in which these delusions and the felt need to hold them affect (and damage) our lives. Frank Wheeler's problem is not that he lives in the suburbs but that he thinks that he's destined for &#34;something more&#34; and equally importantly the fact that that the idea of that &#34;something more&#34; is held in so much higher a regard than any aspect of his life as lived. Many who read this book as a condemnation of the suburbs may share some elements of the particular set of delusions, along with the underlying value system that supports them, with Frank Wheeler; while this increases the irony involved that they have this interpretation, the most important fact is that while the specifics of individuals' delusions vary, as does the intensity of their effects on them, the tendency itself is probably nearly universal (particularly in modern culture), and it is that that readers should be looking towards when reading this book. They should be looking inward and not outward.	2015-02-26
US	36928350	R3TNSQO77PHYUG	0739359371	840034938	Revolutionary Road	Books	5	0	0	N	Y	Five Stars	Good story.	2015-02-20
US	22962650	REEXMM6CYFHIM	0375708448	840034938	Revolutionary Road	Books	1	0	9	N	Y	this is the screenplay of a wonderful movie.	this is the screenplay of a wonderful movie....I thought it was a book.  Wasted money but did love the movie.	2015-02-16
US	38097062	R39711E2R5U62V	0375708448	840034938	Revolutionary Road	Books	5	2	2	N	N	The Five Greatest Books by Richard Yates	A few years ago &#34;Revolutionary Road,&#34; an exceptional, vital novel about the 1950s, was made into a mediocre movie starring Leonardo DiCaprio and Kate Winslet, and the novel continues to suffer undeserved neglect today.  And that's a shame because Richard Yates at his best has very few equals and exceedingly few superiors as a writer. His finest work is easy to list: the novels &#34;Revolutionary Road,&#34; &#34;Easter Parade,&#34; and &#34;A Good School,&#34; and his short-story collections &#34;Eleven Kinds of Loneliness&#34;and &#34;Liars in Love.&#34;  They are all brilliant and all earn five stars. I urge you to read them.  But not all of Richard Yates's work is great or even good.  The late novels &#34;Cold Spring Harbor&#34; and &#34;Young Hearts Crying&#34; are indisputable disappointments that have sadly cast a negative light on his prior masterpieces.  Yates is one of those writers who can't catch a posthumous break.  I encourage you to dismiss that trend and to dig into the five works I praised.  You are in for a rare treat.	2015-01-09
US	23119166	R14O77VW3VRL6J	0375708448	840034938	Revolutionary Road	Books	5	3	3	N	N	The perfect short novel?	Sometimes, a great work goes missing in the culturally appropriate hype surrounding the idea of the literary masterpiece. Revolutionary Road was published in 1961. It is possibly the perfect mid-twentieth-century novel of character and angst, and it has been largely forgotten. This is a great shame. Yet, Revolutionary Road  might have been written yesterday. Its concise and unfaltering portrayal of the existential failure of the suburbia-anchored middle class of the 1950s is as relevant today as it was then. Many of us still live in characterless housing environments; we still aspire to career comfort and financial success; and, as psychological entities, we still fail to understand who we are. This is noble subject matter, all the more difficult to write about given that the novel attacks and uncomfortably disrupts the middle-class value system upon which western society has, throughout the twentieth century, largely taken for granted. In every respect, Yates’s tale sets the scene, along with a few other brave novels and dramas of its ilk, for an examination of the capitalist aspirations and social mores which, from the early 1960s onwards, have been represented repeatedly in cinema and film to this day.<br /><br />The plot of Revolutionary Road  is deceptively simple. It is the tale of a young college-educated couple, April and Frank Wheeler, who have two young children, and who live at an address, Revolutionary Road, in a housing estate in Connecticut. They are part of a neighbourhood, which is fast becoming a real estate paradise, and their social life is almost exclusively in that neighbourhood. Unlike the disaster of the modern novel, which has the tendency too often to misidentify its protagonists to the point of boredom, Yates has that uncommon ability to capture the essence of a person and a situation in a few critical paragraphs. This is the principal joy of the story, out of which the destructive psychological drama of April and Frank’s suburban lifeunfolds. Yet, when one considers that Yates was writing during an era of dire moral censorship for cinema and film, the bravely-put personal opinions and descriptions of erotic and sexual life are, as far as they were capable of being depicted in print at that time, brilliantly observed and absolutely to the point. The novel, which has a haunting inevitability about it, flows without a sense of restriction or hesitation. It is time we brought Richard Yates back into the critical centre of our thinking about modern life. He is certainly worth it.<br /><br />This review is based on the novel and not the film, which I haven’t seen.	2014-12-27
